fips,year,pop,st,state_full,state_icpsr,county_icpsr,county_name,pres_county_share,cd,cong_county_share,turnout
48425,1886,3111,TX,Texas,49,4250,SOMERVELL,1,11,,
48415,1886,889.8,TX,Texas,49,4150,SCURRY,0.8659899,11,,
48417,1886,2022,TX,Texas,49,4170,SHACKELFORD,0.7815631,11,,
48143,1886,17674.8,TX,Texas,49,1430,ERATH,0.9756691,11,,
48483,1886,671.6,TX,Texas,49,4830,WHEELER,0.8766431,11,,
48099,1886,14493.4,TX,Texas,49,990,CORYELL,0.97,11,,
48377,1886,2168,TX,Texas,49,3770,PRESIDIO,0.655,11,,
48429,1886,4845.6,TX,Texas,49,4290,STEPHENS,0.9908722,11,,
48503,1886,4919.8,TX,Texas,49,5030,YOUNG,0.9088176,11,,
48237,1886,8494.4,TX,Texas,49,2370,JACK,0.8825996,11,,
48253,1886,2496.6,TX,Texas,49,2530,JONES,,11,,
48093,1886,12808,TX,Texas,49,930,COMANCHE,0.9528112,11,,
48451,1886,4537.2,TX,Texas,49,4510,TOM GREEN,0.6305668,11,,
48371,1886,1518.4,TX,Texas,49,3710,PECOS,0.764,11,,
48107,1886,240.4,TX,Texas,49,1070,CROSBY,,,,
48153,1886,318.6,TX,Texas,49,1530,FLOYD,,,,
48105,1886,167.2,TX,Texas,49,1050,CROCKETT,,,,
48011,1886,578.8,TX,Texas,49,110,ARMSTRONG,,,,
48195,1886,87,TX,Texas,49,1950,HANSFORD,,,,
48375,1886,520.6,TX,Texas,49,3750,POTTER,,,,
48151,1886,1852,TX,Texas,49,1510,FISHER,,,,
48207,1886,1018.2,TX,Texas,49,2070,HASKELL,,,,
48101,1886,153.6,TX,Texas,49,1010,COTTLE,,,,
48329,1886,,TX,Texas,49,3290,MIDLAND,,,,
48303,1886,29.8,TX,Texas,49,3030,LUBBOCK,,,,
48317,1886,163.2,TX,Texas,49,3170,MARTIN,,,,
48389,1886,,TX,Texas,49,3890,REEVES,,,,
48125,1886,188.2,TX,Texas,49,1250,DICKENS,,,,
48191,1886,436.2,TX,Texas,49,1910,HALL,,,,
48189,1886,,TX,Texas,49,1890,HALE,,,,
48345,1886,93,TX,Texas,49,3450,MOTLEY,,,,
48275,1886,711.2,TX,Texas,49,2750,KNOX,,,,
48465,1886,,TX,Texas,49,4650,VAL VERDE,,,,
48197,1886,2362.4,TX,Texas,49,1970,HARDEMAN,,,,
48373,1888,9703.4,TX,Texas,49,3730,POLK,0.6410862,1,54.3,82.2
48339,1888,11442.8,TX,Texas,49,3390,MONTGOMERY,0.4661309,1,40.6,82.2
48199,1888,3538.8,TX,Texas,49,1990,HARDIN,0.8882175,1,58.8,74
48457,1888,9866.6,TX,Texas,49,4570,TYLER,0.7297297,1,45.9,97
48351,1888,4591.8,TX,Texas,49,3510,NEWTON,0.804,1,80.4,69.7
48041,1888,16035.2,TX,Texas,49,410,BRAZOS,0.4800443,1,43.3,82.1
48245,1888,5383.4,TX,Texas,49,2450,JEFFERSON,0.8581158,1,75.6,63.3
48361,1888,4403.6,TX,Texas,49,3610,ORANGE,0.9159068,1,90.4,
48473,1888,10515.2,TX,Texas,49,4730,WALLER,0.3597195,1,35.9,91.7
48005,1888,6092.6,TX,Texas,49,50,ANGELINA,0.9502763,1,86,96.4
48071,1888,2230.2,TX,Texas,49,710,CHAMBERS,0.6804124,1,66,78.1
48455,1888,7101.4,TX,Texas,49,4550,TRINITY,0.7420021,1,71.9,66.5
48407,1888,7125.2,TX,Texas,49,4070,SAN JACINTO,0.4089806,1,33.7,84.2
48241,1888,5629.4,TX,Texas,49,2410,JASPER,0.6646217,1,65,70.9
48291,1888,4383.8,TX,Texas,49,2910,LIBERTY,0.565625,1,36.2,86.6
48185,1888,20770.2,TX,Texas,49,1850,GRIMES,0.3956386,1,38.1,
48201,1888,35396.2,TX,Texas,49,2010,HARRIS,0.5483171,1,50.5,64.5
48471,1888,12704,TX,Texas,49,4710,WALKER,0.7021996,1,41.5,59.2
48313,1888,7888.6,TX,Texas,49,3130,MADISON,0.7659864,1,56.3,72.7
48405,1888,6367.2,TX,Texas,49,4050,SAN AUGUSTINE,1,2,95.9,65
48001,1888,20217.4,TX,Texas,49,10,ANDERSON,1,2,84.1,70.5
48073,1888,21724.6,TX,Texas,49,730,CHEROKEE,1,2,75,69.7
48395,1888,25681.4,TX,Texas,49,3950,ROBERTSON,1,2,44.6,74.1
48161,1888,15773.8,TX,Texas,49,1610,FREESTONE,1,2,62,88
48213,1888,11775,TX,Texas,49,2130,HENDERSON,1,2,62.6,87.1
48289,1888,13636.2,TX,Texas,49,2890,LEON,1,2,94.8,83
48225,1888,18828.4,TX,Texas,49,2250,HOUSTON,1,2,78.4,79.1
48347,1888,15105.2,TX,Texas,49,3470,NACOGDOCHES,1,2,80,85.6
48403,1888,4807.4,TX,Texas,49,4030,SABINE,1,2,100,72.4
48423,1888,27031.8,TX,Texas,49,4230,SMITH,1,3,58.3,83.5
48365,1888,13906.2,TX,Texas,49,3650,PANOLA,1,3,67,88.7
48379,1888,3734.2,TX,Texas,49,3790,RAINS,1,3,53.9,
48203,1888,26412.2,TX,Texas,49,2030,HARRISON,1,3,74.6,49.5
48401,1888,18644.4,TX,Texas,49,4010,RUSK,1,3,61,98
48183,1888,9227.6,TX,Texas,49,1830,GREGG,1,3,52.4,70.1
48499,1888,13388,TX,Texas,49,4990,WOOD,1,3,70.4,
48467,1888,15503.8,TX,Texas,49,4670,VAN ZANDT,1,3,64,92.9
48063,1888,6485.4,TX,Texas,49,630,CAMP,1,3,53.8,96
48419,1888,13396.6,TX,Texas,49,4190,SHELBY,1,3,90.4,80.6
48231,1888,28954,TX,Texas,49,2310,HUNT,1,3,78.6,80.9
48277,1888,35280.2,TX,Texas,49,2770,LAMAR,1,4,100,65.8
48147,1888,36067.4,TX,Texas,49,1470,FANNIN,1,4,100,80.7
48067,1888,21388,TX,Texas,49,670,CASS,1,4,100,75.8
48223,1888,19549.8,TX,Texas,49,2230,HOPKINS,1,4,99,89.5
48449,1888,7743.8,TX,Texas,49,4490,TITUS,1,4,100,93.4
48343,1888,6270.4,TX,Texas,49,3430,MORRIS,1,4,100,94
48037,1888,18406.6,TX,Texas,49,370,BOWIE,1,4,100,74.8
48119,1888,8413,TX,Texas,49,1190,DELTA,1,4,100,88.4
48387,1888,20600.4,TX,Texas,49,3870,RED RIVER,1,4,100,86.9
48315,1888,10886.2,TX,Texas,49,3150,MARION,1,4,100,
48023,1888,2219,TX,Texas,49,230,BAYLOR,1,5,100,34.2
48085,1888,34585.4,TX,Texas,49,850,COLLIN,0.8568569,5,85.6,82.5
48097,1888,23835,TX,Texas,49,970,COOKE,0.8585757,5,85.6,71
48485,1888,3951.4,TX,Texas,49,4850,WICHITA,0.93,5,93,33.4
48497,1888,22627.4,TX,Texas,49,4970,WISE,0.815,5,81.5,61.9
48121,1888,20659.8,TX,Texas,49,1210,DENTON,0.927,5,92.7,77.5
48397,1888,5374.4,TX,Texas,49,3970,ROCKWALL,0.95,5,95,87.9
48009,1888,1800,TX,Texas,49,90,ARCHER,0.891,5,89.1,31.7
48487,1888,5698.8,TX,Texas,49,4870,WILBARGER,0.711,5,71.1,25.3
48181,1888,50190.4,TX,Texas,49,1810,GRAYSON,0.827,5,82.7,65
48077,1888,7011.4,TX,Texas,49,770,CLAY,0.881,5,88.1,53.7
48337,1888,17341.8,TX,Texas,49,3370,MONTAGUE,0.8565121,5,77.6,
48439,1888,37847.8,TX,Texas,49,4390,TARRANT,1,6,59.3,57.4
48113,1888,60331.2,TX,Texas,49,1130,DALLAS,1,6,63.4,59.9
48251,1888,21432.6,TX,Texas,49,2510,JOHNSON,1,6,69,81.7
48217,1888,25377.2,TX,Texas,49,2170,HILL,1,6,67.1,82.1
48257,1888,20368,TX,Texas,49,2570,KAUFMAN,1,6,79.1,94.6
48139,1888,29678,TX,Texas,49,1390,ELLIS,1,6,78.8,85.5
48035,1888,13622.6,TX,Texas,49,350,BOSQUE,1,6,80,75.7
48481,1888,6977,TX,Texas,49,4810,WHARTON,0.208,7,20.8,
48039,1888,11159.6,TX,Texas,49,390,BRAZORIA,0.492986,7,49.2,
48409,1888,1251.6,TX,Texas,49,4090,SAN PATRICIO,0.98,7,98,47.2
48427,1888,10260,TX,Texas,49,4270,STARR,0.547,7,54.7,19.4
48127,1888,972.2,TX,Texas,49,1270,DIMMIT,0.687,7,68.7,75.3
48167,1888,30005,TX,Texas,49,1670,GALVESTON,0.634,7,63.4,70.6
48505,1888,3576.8,TX,Texas,49,5050,ZAPATA,0.858,7,85.8,21.9
48323,1888,3551.8,TX,Texas,49,3230,MAVERICK,0.501,7,50.1,68.4
48355,1888,8009,TX,Texas,49,3550,NUECES,0.748,7,74.8,68.8
48321,1888,3976,TX,Texas,49,3210,MATAGORDA,0.376,7,37.6,84.9
48157,1888,10344.8,TX,Texas,49,1570,FORT BEND,0.218,7,21.8,88.3
48175,1888,5894.4,TX,Texas,49,1750,GOLIAD,0.504,7,50.4,72.9
48057,1888,999.8,TX,Texas,49,570,CALHOUN,0.727,7,72.7,69.2
48469,1888,8247.4,TX,Texas,49,4690,VICTORIA,0.515,7,51.5,84.3
48239,1888,3169.4,TX,Texas,49,2390,JACKSON,0.556,7,55.6,94
48025,1888,3435.6,TX,Texas,49,250,BEE,0.833,7,83.3,63.2
48391,1888,1308.2,TX,Texas,49,3910,REFUGIO,0.786,7,78.6,77.1
48283,1888,1869,TX,Texas,49,2830,LA SALLE,0.349,7,34.9,
48123,1888,13462,TX,Texas,49,1230,DE WITT,0.509,7,50.9,67.7
48311,1888,970.6,TX,Texas,49,3110,MCMULLEN,0.9672651,7,91.6,74
48061,1888,14531,TX,Texas,49,610,CAMERON,0.789,7,78.9,55.3
48479,1888,12928.2,TX,Texas,49,4790,WEBB,0.771,7,77.1,23.1
48163,1888,2915.6,TX,Texas,49,1630,FRIO,0.815,7,81.5,61.9
48007,1888,1658.4,TX,Texas,49,70,ARANSAS,0.8179075,7,81.3,45.1
48131,1888,7224.8,TX,Texas,49,1310,DUVAL,0.476,7,47.6,41.7
48507,1888,959.6,TX,Texas,49,5070,ZAVALA,0.876,7,87.6,82.2
48215,1888,6096.6,TX,Texas,49,2150,HIDALGO,0.939,7,93.9,42.2
48089,1888,18944.2,TX,Texas,49,890,COLORADO,0.5218295,8,50.2,83.1
48285,1888,20237.8,TX,Texas,49,2850,LAVACA,0.8168168,8,81.6,68
48149,1888,30784,TX,Texas,49,1490,FAYETTE,0.6737805,8,66.3,75.1
48013,1888,6010.6,TX,Texas,49,130,ATASCOSA,1,8,99.7,48.3
48177,1888,17380.8,TX,Texas,49,1770,GONZALES,0.7198697,8,66.3,85.7
48209,1888,10592.6,TX,Texas,49,2090,HAYS,0.7399194,8,73.4,73.5
48493,1888,9947.6,TX,Texas,49,4930,WILSON,0.9713631,8,84.8,80.7
48187,1888,14614,TX,Texas,49,1870,GUADALUPE,0.567,8,56.7,80.4
48015,1888,17173,TX,Texas,49,150,AUSTIN,0.791,8,79.1,83.4
48255,1888,3563.6,TX,Texas,49,2550,KARNES,0.9505664,8,92.3,62.7
48055,1888,14966.6,TX,Texas,49,550,CALDWELL,0.5981964,8,59.7,82.4
48297,1888,2042.8,TX,Texas,49,2970,LIVE OAK,1,8,100,69.7
48287,1888,11349,TX,Texas,49,2870,LEE,0.7375133,8,69.4,82.7
48145,1888,19812.8,TX,Texas,49,1450,FALLS,1,9,50.4,82.4
48293,1888,20591.6,TX,Texas,49,2930,LIMESTONE,1,9,58.5,75
48331,1888,23550.2,TX,Texas,49,3310,MILAM,1,9,65.3,74.7
48051,1888,12249.4,TX,Texas,49,510,BURLESON,1,9,45.1,87
48349,1888,25438.8,TX,Texas,49,3490,NAVARRO,1,9,53.9,
48309,1888,36750,TX,Texas,49,3090,MCLENNAN,1,9,52.7,76.5
48027,1888,30805.2,TX,Texas,49,270,BELL,1,9,68.4,79.2
48477,1888,28841.8,TX,Texas,49,4770,WASHINGTON,1,9,60.4,78.2
48019,1888,3467.6,TX,Texas,49,190,BANDERA,0.6733467,10,67.2,90
48267,1888,2063,TX,Texas,49,2670,KIMBLE,0.754,10,75.4,67
48031,1888,4435.8,TX,Texas,49,310,BLANCO,0.854,10,85.4,83.5
48053,1888,9968.6,TX,Texas,49,530,BURNET,0.909,10,90.9,66.8
48083,1888,5610.2,TX,Texas,49,830,COLEMAN,0.959,10,95.9,72
48411,1888,6377.6,TX,Texas,49,4110,SAN SABA,0.881,10,88.1,66.6
48453,1888,34463.2,TX,Texas,49,4530,TRAVIS,0.5435436,10,54.3,71.4
48307,1888,2880.2,TX,Texas,49,3070,MCCULLOCH,0.854,10,85.4,77.6
48095,1888,1012,TX,Texas,49,950,CONCHO,0.8012049,10,79.8,73.3
48491,1888,23758.2,TX,Texas,49,4910,WILLIAMSON,0.734,10,73.4,67
48463,1888,3551.4,TX,Texas,49,4630,UVALDE,0.752,10,75.2,76.2
48271,1888,3922.2,TX,Texas,49,2710,KINNEY,0.331,10,33.1,34.9
48327,1888,1219.8,TX,Texas,49,3270,MENARD,0.804,10,80.4,72.2
48171,1888,6690.4,TX,Texas,49,1710,GILLESPIE,0.627,10,62.7,76.3
48137,1888,1629.2,TX,Texas,49,1370,EDWARDS,0.736,10,73.6,76.9
48091,1888,6227.6,TX,Texas,49,910,COMAL,0.609,10,60.9,68.4
48021,1888,20031.8,TX,Texas,49,210,BASTROP,0.766,10,76.6,86.1
48029,1888,45506.8,TX,Texas,49,290,BEXAR,0.491,10,49.1,55.5
48325,1888,5482.4,TX,Texas,49,3250,MEDINA,0.668,10,66.8,78.6
48265,1888,4003.2,TX,Texas,49,2650,KERR,0.587,10,58.7,65.7
48259,1888,3613.4,TX,Texas,49,2590,KENDALL,0.486,10,48.6,79.8
48319,1888,4675,TX,Texas,49,3190,MASON,0.752,10,75.2,82
48281,1888,7151.4,TX,Texas,49,2810,LAMPASAS,0.738,10,73.8,77.2
48299,1888,6410,TX,Texas,49,2990,LLANO,0.948,10,94.8,70.4
48049,1888,10819.6,TX,Texas,49,490,BROWN,0.999,11,99.9,67.1
48425,1888,3265,TX,Texas,49,4250,SOMERVELL,0.678,11,67.8,60.6
48227,1888,978,TX,Texas,49,2270,HOWARD,0.8673036,11,81.7,77.1
48375,1888,684.8,TX,Texas,49,3750,POTTER,1,11,97.6,25.2
48371,1888,1422.2,TX,Texas,49,3710,PECOS,1,11,100,35.5
48075,1888,945,TX,Texas,49,750,CHILDRESS,1,11,100,26.9
48207,1888,1341.6,TX,Texas,49,2070,HASKELL,1,11,100,51.4
48197,1888,3133.2,TX,Texas,49,1970,HARDEMAN,1,11,100,28.2
48389,1888,,TX,Texas,49,3890,REEVES,1,11,100,
48143,1888,19634.4,TX,Texas,49,1430,ERATH,0.9783282,11,94.8,65.5
48151,1888,2424,TX,Texas,49,1510,FISHER,1,11,100,34.2
48329,1888,,TX,Texas,49,3290,MIDLAND,0.992,11,99.2,
48133,1888,9269.4,TX,Texas,49,1330,EASTLAND,0.9936373,11,93.7,68.3
48191,1888,569.6,TX,Texas,49,1910,HALL,1,11,100,
48503,1888,4984.4,TX,Texas,49,5030,YOUNG,1,11,98.3,63.4
48211,1888,445,TX,Texas,49,2110,HEMPHILL,1,11,100,
48107,1888,293.2,TX,Texas,49,1070,CROSBY,1,11,100,
48415,1888,1152.4,TX,Texas,49,4150,SCURRY,0.928,11,92.8,46.7
48417,1888,2017,TX,Texas,49,4170,SHACKELFORD,0.9880319,11,74.3,67.1
48335,1888,1670.6,TX,Texas,49,3350,MITCHELL,1,11,71,84.9
48059,1888,5056.2,TX,Texas,49,590,CALLAHAN,0.9941314,11,84.7,64.4
48193,1888,8723.4,TX,Texas,49,1930,HAMILTON,0.8385155,11,83.6,76.2
48253,1888,3146.8,TX,Texas,49,2530,JONES,0.852,11,85.2,49.8
48333,1888,,TX,Texas,49,3330,MILLS,0.764,11,76.4,
48359,1888,273.4,TX,Texas,49,3590,OLDHAM,1,11,100,
48093,1888,14208,TX,Texas,49,930,COMANCHE,0.5991984,11,59.8,75.3
48099,1888,15683.2,TX,Texas,49,990,CORYELL,0.6905738,11,67.4,71.1
48243,1888,,TX,Texas,49,2430,JEFF DAVIS,1,11,98.6,
48237,1888,9117.2,TX,Texas,49,2370,JACK,0.7353579,11,67.8,67
48483,1888,724.8,TX,Texas,49,4830,WHEELER,1,11,98.4,
48317,1888,213.6,TX,Texas,49,3170,MARTIN,1,11,92.3,
48465,1888,,TX,Texas,49,4650,VAL VERDE,1,11,69,
48295,1888,519.4,TX,Texas,49,2950,LIPSCOMB,1,11,100,83.4
48441,1888,5912.8,TX,Texas,49,4410,TAYLOR,0.819,11,81.9,53.5
48043,1888,,TX,Texas,49,430,BREWSTER,1,11,88.3,
48353,1888,1386.4,TX,Texas,49,3530,NOLAN,0.951,11,95.1,76.5
48447,1888,863.8,TX,Texas,49,4470,THROCKMORTON,1,11,83.1,80.7
48141,1888,13311.4,TX,Texas,49,1410,EL PASO,1,11,99.7,57
48367,1888,20519.6,TX,Texas,49,3670,PARKER,0.910299,11,82.2,65.4
48451,1888,4844.6,TX,Texas,49,4510,TOM GREEN,0.7430341,11,72,87.4
48275,1888,922.6,TX,Texas,49,2750,KNOX,1,11,100,67.4
48065,1888,,TX,Texas,49,650,CARSON,1,11,100,
48363,1888,7833,TX,Texas,49,3630,PALO PINTO,0.996997,11,99.6,49.1
48129,1888,876.8,TX,Texas,49,1290,DONLEY,1,11,93.9,87.1
48429,1888,4885.8,TX,Texas,49,4290,STEPHENS,0.9869609,11,98.4,69
48221,1888,7316.2,TX,Texas,49,2210,HOOD,1,11,99,69.1
48377,1888,1933,TX,Texas,49,3770,PRESIDIO,1,11,100,65.4
48399,1888,2750.4,TX,Texas,49,3990,RUNNELS,0.981,,,
48433,1888,840,TX,Texas,49,4330,STONEWALL,,,,
48495,1888,,TX,Texas,49,4950,WINKLER,,,,
48303,1888,31.4,TX,Texas,49,3030,LUBBOCK,,,,
48153,1888,423.8,TX,Texas,49,1530,FLOYD,,,,
48011,1888,761.4,TX,Texas,49,110,ARMSTRONG,,,,
48393,1888,267.2,TX,Texas,49,3930,ROBERTS,,,,
48357,1888,,TX,Texas,49,3570,OCHILTREE,,,,
48305,1888,21,TX,Texas,49,3050,LYNN,,,,
48413,1888,,TX,Texas,49,4130,SCHLEICHER,,,,
48263,1888,277.6,TX,Texas,49,2630,KENT,,,,
48189,1888,,TX,Texas,49,1890,HALE,,,,
48233,1888,56.4,TX,Texas,49,2330,HUTCHINSON,,,,
48173,1888,,TX,Texas,49,1730,GLASSCOCK,,,,
48033,1888,184.6,TX,Texas,49,330,BORDEN,,,,
48437,1888,80.8,TX,Texas,49,4370,SWISHER,,,,
48159,1888,6240.8,TX,Texas,49,1590,FRANKLIN,0.9619732,,,87.2
48135,1888,,TX,Texas,49,1350,ECTOR,,,,
48421,1888,,TX,Texas,49,4210,SHERMAN,,,,
48087,1888,286.8,TX,Texas,49,870,COLLINGSWORTH,,,,
48111,1888,,TX,Texas,49,1110,DALLAM,,,,
48345,1888,116,TX,Texas,49,3450,MOTLEY,,,,
48125,1888,241.6,TX,Texas,49,1250,DICKENS,,,,
48195,1888,110,TX,Texas,49,1950,HANSFORD,,,,
48179,1888,173.6,TX,Texas,49,1790,GRAY,,,,
48459,1888,12209.2,TX,Texas,49,4590,UPSHUR,0.8125,,,81.3
48101,1888,196.8,TX,Texas,49,1010,COTTLE,,,,
48071,1890,2241,TX,Texas,49,710,CHAMBERS,0.6804124,1,74.2,64.6
48201,1890,37249,TX,Texas,49,2010,HARRIS,0.5483171,1,69.5,51.1
48457,1890,10877,TX,Texas,49,4570,TYLER,0.7297297,1,73.7,72.3
48291,1890,4230,TX,Texas,49,2910,LIBERTY,0.565625,1,60.4,82.7
48199,1890,3956,TX,Texas,49,1990,HARDIN,0.8882175,1,65.2,76.4
48339,1890,11765,TX,Texas,49,3390,MONTGOMERY,0.4661309,1,56.1,79.2
48041,1890,16650,TX,Texas,49,410,BRAZOS,0.4800443,1,58.7,55.8
48361,1890,4770,TX,Texas,49,3610,ORANGE,0.9159068,1,78.8,58.4
48005,1890,6306,TX,Texas,49,50,ANGELINA,0.9502763,1,93.5,93.5
48471,1890,12874,TX,Texas,49,4710,WALKER,0.7021996,1,61.6,45.6
48407,1890,7360,TX,Texas,49,4070,SAN JACINTO,0.4089806,1,35.3,71.5
48473,1890,10888,TX,Texas,49,4730,WALLER,0.3597195,1,44.7,81.4
48245,1890,5857,TX,Texas,49,2450,JEFFERSON,0.8581158,1,61.7,71.5
48455,1890,7648,TX,Texas,49,4550,TRINITY,0.7420021,1,76.3,74.7
48351,1890,4650,TX,Texas,49,3510,NEWTON,0.804,1,84.5,84.3
48373,1890,10332,TX,Texas,49,3730,POLK,0.6410862,1,50.9,70.1
48313,1890,8512,TX,Texas,49,3130,MADISON,0.7659864,1,77.6,76
48185,1890,21312,TX,Texas,49,1850,GRIMES,0.3956386,1,50.2,75.2
48241,1890,5592,TX,Texas,49,2410,JASPER,0.6646217,1,56.8,79.1
48395,1890,26506,TX,Texas,49,3950,ROBERTSON,1,2,100,22.2
48213,1890,12285,TX,Texas,49,2130,HENDERSON,1,2,100,55.4
48289,1890,13841,TX,Texas,49,2890,LEON,1,2,100,38.5
48161,1890,15987,TX,Texas,49,1610,FREESTONE,1,2,,
48073,1890,22975,TX,Texas,49,730,CHEROKEE,1,2,99.9,35.1
48403,1890,4969,TX,Texas,49,4030,SABINE,1,2,99.6,76.5
48347,1890,15984,TX,Texas,49,3470,NACOGDOCHES,1,2,97.7,66.3
48001,1890,20923,TX,Texas,49,10,ANDERSON,1,2,100,34.7
48225,1890,19360,TX,Texas,49,2250,HOUSTON,1,2,100,44.6
48405,1890,6688,TX,Texas,49,4050,SAN AUGUSTINE,1,2,100,73.5
48379,1890,3909,TX,Texas,49,3790,RAINS,1,3,74.7,82.3
48231,1890,31885,TX,Texas,49,2310,HUNT,1,3,90,67.9
48499,1890,13932,TX,Texas,49,4990,WOOD,1,3,70.7,60.2
48419,1890,14365,TX,Texas,49,4190,SHELBY,1,3,94.7,52.6
48063,1890,6624,TX,Texas,49,630,CAMP,1,3,53.7,88.1
48203,1890,26721,TX,Texas,49,2030,HARRISON,1,3,69.8,25.4
48365,1890,14328,TX,Texas,49,3650,PANOLA,1,3,66.3,86.2
48459,1890,12695,TX,Texas,49,4590,UPSHUR,0.8125,3,71.9,80.4
48423,1890,28324,TX,Texas,49,4230,SMITH,1,3,56.6,68.4
48467,1890,16225,TX,Texas,49,4670,VAN ZANDT,1,3,76.6,59.7
48401,1890,18559,TX,Texas,49,4010,RUSK,1,3,63.2,76.2
48119,1890,9117,TX,Texas,49,1190,DELTA,1,4,84.6,62.9
48037,1890,20267,TX,Texas,49,370,BOWIE,1,4,59.4,54.6
48449,1890,8190,TX,Texas,49,4490,TITUS,1,4,79.2,74.4
48343,1890,6580,TX,Texas,49,3430,MORRIS,1,4,88,67.3
48067,1890,22554,TX,Texas,49,670,CASS,1,4,84.2,45.9
48315,1890,10862,TX,Texas,49,3150,MARION,1,4,43.4,76.4
48147,1890,38709,TX,Texas,49,1470,FANNIN,1,4,87.5,34.3
48277,1890,37302,TX,Texas,49,2770,LAMAR,1,4,86.4,29.5
48159,1890,6481,TX,Texas,49,1590,FRANKLIN,0.9619732,4,69,71.4
48387,1890,21452,TX,Texas,49,3870,RED RIVER,1,4,63,64.3
48223,1890,20572,TX,Texas,49,2230,HOPKINS,1,4,80.2,72.3
48077,1890,7503,TX,Texas,49,770,CLAY,0.881,5,84.4,61.5
48085,1890,36736,TX,Texas,49,850,COLLIN,0.8568569,5,77.5,68.4
48009,1890,2101,TX,Texas,49,90,ARCHER,0.891,5,84.7,52.8
48097,1890,24696,TX,Texas,49,970,COOKE,0.8585757,5,79.2,58
48121,1890,21289,TX,Texas,49,1210,DENTON,0.927,5,85.2,64.8
48397,1890,5972,TX,Texas,49,3970,ROCKWALL,0.95,5,94.6,78.2
48023,1890,2595,TX,Texas,49,230,BAYLOR,1,5,95.1,54.4
48497,1890,24134,TX,Texas,49,4970,WISE,0.815,5,87.4,52.2
48485,1890,4831,TX,Texas,49,4850,WICHITA,0.93,5,79.2,52.9
48337,1890,18863,TX,Texas,49,3370,MONTAGUE,0.8565121,5,90.9,78.9
48181,1890,53211,TX,Texas,49,1810,GRAYSON,0.827,5,76.5,61
48487,1890,7092,TX,Texas,49,4870,WILBARGER,0.711,5,85.5,54.1
48217,1890,27583,TX,Texas,49,2170,HILL,1,6,94.3,66.7
48139,1890,31774,TX,Texas,49,1390,ELLIS,1,6,89.1,70
48113,1890,67042,TX,Texas,49,1130,DALLAS,1,6,78.7,55
48257,1890,21598,TX,Texas,49,2570,KAUFMAN,1,6,85,76.4
48439,1890,41142,TX,Texas,49,4390,TARRANT,1,6,80.2,36.8
48035,1890,14224,TX,Texas,49,350,BOSQUE,1,6,94.6,70.5
48251,1890,22313,TX,Texas,49,2510,JOHNSON,1,6,97.4,53.6
48323,1890,3698,TX,Texas,49,3230,MAVERICK,0.501,7,41.8,60
48175,1890,5910,TX,Texas,49,1750,GOLIAD,0.504,7,73.2,65.6
48505,1890,3562,TX,Texas,49,5050,ZAPATA,0.858,7,11.8,18.7
48057,1890,815,TX,Texas,49,570,CALHOUN,0.727,7,81.9,83.8
48311,1890,1038,TX,Texas,49,3110,MCMULLEN,0.9672651,7,87.4,72.1
48215,1890,6534,TX,Texas,49,2150,HIDALGO,0.939,7,76.6,44.5
48061,1890,14424,TX,Texas,49,610,CAMERON,0.789,7,73.6,90.2
48355,1890,8093,TX,Texas,49,3550,NUECES,0.748,7,84.2,63.7
48321,1890,3985,TX,Texas,49,3210,MATAGORDA,0.376,7,40.2,62.2
48479,1890,14842,TX,Texas,49,4790,WEBB,0.771,7,88.6,41.8
48131,1890,7598,TX,Texas,49,1310,DUVAL,0.476,7,66.7,44.8
48039,1890,11506,TX,Texas,49,390,BRAZORIA,0.492986,7,33.1,51.4
48283,1890,2139,TX,Texas,49,2830,LA SALLE,0.349,7,54.2,82.5
48007,1890,1824,TX,Texas,49,70,ARANSAS,0.8179075,7,85.5,58.2
48025,1890,3720,TX,Texas,49,250,BEE,0.833,7,90.5,92.1
48157,1890,10586,TX,Texas,49,1570,FORT BEND,0.218,7,35.8,30.2
48427,1890,10749,TX,Texas,49,4270,STARR,0.547,7,57.6,51
48409,1890,1312,TX,Texas,49,4090,SAN PATRICIO,0.98,7,99,60.2
48163,1890,3112,TX,Texas,49,1630,FRIO,0.815,7,80.2,76.3
48481,1890,7584,TX,Texas,49,4810,WHARTON,0.208,7,36.1,39.5
48507,1890,1097,TX,Texas,49,5070,ZAVALA,0.876,7,97.6,69.4
48469,1890,8737,TX,Texas,49,4690,VICTORIA,0.515,7,62.1,75.5
48167,1890,31476,TX,Texas,49,1670,GALVESTON,0.634,7,72.6,65.9
48391,1890,1239,TX,Texas,49,3910,REFUGIO,0.786,7,73.3,74.6
48239,1890,3281,TX,Texas,49,2390,JACKSON,0.556,7,48.8,83.2
48123,1890,14307,TX,Texas,49,1230,DE WITT,0.509,7,67.5,70.9
48127,1890,1049,TX,Texas,49,1270,DIMMIT,0.687,7,76.8,64.6
48297,1890,2055,TX,Texas,49,2970,LIVE OAK,1,8,99,69.1
48493,1890,10655,TX,Texas,49,4930,WILSON,0.9713631,8,83.2,66.9
48089,1890,19512,TX,Texas,49,890,COLORADO,0.5218295,8,52.9,68.6
48149,1890,31481,TX,Texas,49,1490,FAYETTE,0.6737805,8,68.6,76
48187,1890,15217,TX,Texas,49,1870,GUADALUPE,0.567,8,64.5,68.5
48015,1890,17859,TX,Texas,49,150,AUSTIN,0.791,8,67.4,76.8
