County,Num,Year
Robertson,4,1889
Robertson,7,1914
Robertson,2,1920
Robertson,4,1869
Robertson,7,1870
Robertson,7,1871
Robertson,5,1873
Robertson,3,1893
Robertson,3,1897
Robertson,8,1900
Robertson,2,1909
Robertson,3,1913
Robertson,1,1921
Robertson,3,1868
Robertson,5,1872
Robertson,3,1874
Robertson,4,1886
Robertson,9,1890
Robertson,6,1898
Robertson,2,1922
Robertson,3,1923
Robertson,2,1928
Robertson,2,1895
Robertson,5,1896
Robertson,6,1902
Robertson,3,1856
Robertson,2,1848
Robertson,1,1849
Robertson,1,1850
Robertson,1,1851
Robertson,1,1904
Robertson,3,1891
Robertson,3,1899
Robertson,2,1907
Robertson,2,1915
Robertson,1,1931
Robertson,1,1906
Robertson,4,1877
Robertson,1,1927
Robertson,1,1876
Robertson,1,1925
Robertson,2,1926
Robertson,3,1857
Robertson,4,1859
Robertson,1,1863
Robertson,1,1864
Robertson,2,1867
Robertson,2,1910
Robertson,2,1858
Robertson,1,1861
Robertson,1,1865
Robertson,2,1866
Robertson,1,1862
Robertson,1,1888
Robertson,1,1916
Robertson,1,1919
Rockwall,75,-
Rockwall,4,1893
Rockwall,1,1876
Rockwall,2,1878
Rockwall,4,1880
Rockwall,3,1881
Rockwall,8,1886
Rockwall,2,1887
Rockwall,2,1891
Rockwall,3,1894
Rockwall,2,1898
Rockwall,6,1901
Rockwall,3,1902
Rockwall,3,1905
Rockwall,2,1913
Rockwall,2,1916
Rockwall,2,1882
Rockwall,3,1897
Rockwall,1,1915
Rockwall,2,1924
Rockwall,2,1926
Rockwall,2,1888
Rockwall,2,1895
Rockwall,2,1896
Rockwall,1,1904
Rockwall,1,1883
Rockwall,5,1889
Rockwall,1,1877
Rockwall,1,1885
Rockwall,1,1918
Rockwall,1,1923
Rockwall,1,1922
Runnels,134,-
Runnels,1,1886
Runnels,3,1888
Runnels,2,1889
Runnels,2,1893
Runnels,2,1897
Runnels,5,1913
Runnels,4,1922
Runnels,2,1923
Runnels,6,1906
Runnels,4,1911
Runnels,1,1900
Runnels,4,1890
Runnels,1,1884
Runnels,1,1887
Runnels,3,1891
Runnels,2,1892
Runnels,5,1894
Runnels,1,1895
Runnels,6,1904
Runnels,1,1898
Runnels,3,1899
Runnels,3,1902
Runnels,6,1905
Runnels,7,1910
Runnels,1,1915
Runnels,5,1916
Runnels,2,1909
Runnels,1,1859
Runnels,1,1879
Runnels,1,1882
Runnels,9,1907
Runnels,4,1908
Runnels,1,1914
Runnels,2,1917
Runnels,3,1919
Runnels,3,1925
Runnels,4,1926
Runnels,1,1883
Runnels,3,1918
Runnels,2,1920
Runnels,4,1903
Runnels,2,1924
Runnels,1,0
Runnels,1,1921
Runnels,1,1912
Runnels,4,1901
Runnels,1,1880
Runnels,1,1896
Runnels,1,1931
Rusk,445,-
Rusk,7,1884
Rusk,8,1855
Rusk,16,1861
Rusk,4,1868
Rusk,7,1872
Rusk,10,1873
Rusk,5,1877
Rusk,10,1849
Rusk,8,1853
Rusk,15,1854
Rusk,10,1856
Rusk,9,1857
Rusk,9,1858
Rusk,7,1893
Rusk,6,1901
Rusk,10,1903
Rusk,5,1904
Rusk,8,1850
Rusk,8,1860
Rusk,12,1866
Rusk,1,1875
Rusk,7,1876
Rusk,17,1900
Rusk,21,1902
Rusk,2,1885
Rusk,10,1871
Rusk,3,1852
Rusk,4,1851
Rusk,8,1862
Rusk,2,1870
Rusk,5,1895
Rusk,4,1864
Rusk,6,1889
Rusk,9,1898
Rusk,2,0
Rusk,7,1894
Rusk,6,1859
Rusk,10,1888
Rusk,5,1899
Rusk,6,1887
Rusk,4,1891
Rusk,6,1914
Rusk,2,1917
Rusk,3,1918
Rusk,5,1883
Rusk,4,1892
Rusk,1,1909
Rusk,4,1912
Rusk,1,1916
Rusk,5,1847
Rusk,8,1880
Rusk,4,1886
Rusk,9,1897
Rusk,4,1919
Rusk,2,1921
Rusk,8,1879
Rusk,3,1846
Rusk,6,1848
Rusk,2,1863
Rusk,3,1865
Rusk,4,1867
Rusk,7,1896
Rusk,2,1911
Rusk,3,1915
Rusk,5,1881
Rusk,2,1905
Rusk,3,1906
Rusk,3,1874
Rusk,2,1869
Rusk,4,1878
Rusk,2,1882
Rusk,2,1908
Rusk,3,1913
Rusk,1,1923
Rusk,3,1922
Rusk,1,1924
Rusk,1,1928
Rusk,3,1907
Rusk,1,1910
Sabine,183,-
Sabine,2,1884
Sabine,6,1896
Sabine,6,1908
Sabine,4,1910
Sabine,1,1920
Sabine,2,1922
Sabine,2,1924
Sabine,3,1930
Sabine,4,1847
Sabine,6,1861
Sabine,6,1902
Sabine,8,1904
Sabine,6,1866
Sabine,3,1869
Sabine,2,1874
Sabine,4,1888
Sabine,4,1891
Sabine,5,1895
Sabine,4,1899
Sabine,4,1903
Sabine,7,1906
Sabine,4,1909
Sabine,2,1854
Sabine,1,1855
Sabine,2,1856
Sabine,3,1859
Sabine,4,1862
Sabine,2,1876
Sabine,1,1881
Sabine,2,1911
Sabine,2,1912
Sabine,3,1916
Sabine,3,1923
Sabine,1,1886
Sabine,1,1921
Sabine,1,1865
Sabine,1,1868
Sabine,5,1871
Sabine,2,1873
Sabine,2,1880
Sabine,2,1882
Sabine,1,1907
Sabine,5,1915
Sabine,3,1846
Sabine,1,1857
Sabine,2,1858
Sabine,1,1863
Sabine,1,1864
Sabine,2,1872
Sabine,1,1878
Sabine,2,1894
Sabine,1,1897
Sabine,2,1850
Sabine,1,1883
Sabine,2,1889
Sabine,2,1853
Sabine,2,1849
Sabine,1,1851
Sabine,1,1852
Sabine,2,1879
Sabine,2,1892
Sabine,3,1901
Sabine,2,1917
Sabine,1,1860
Sabine,3,1898
Sabine,2,1905
Sabine,2,1919
Sabine,1,1918
Sabine,1,1927
San Antonio,1,-
San Antonio,1,1852
San Augustine,122,-
San Augustine,3,1895
San Augustine,4,1908
San Augustine,2,1871
San Augustine,2,1875
San Augustine,3,1914
San Augustine,3,1918
San Augustine,2,1889
San Augustine,5,1890
San Augustine,4,1905
San Augustine,2,1915
San Augustine,3,1903
San Augustine,6,1910
San Augustine,5,1912
San Augustine,2,1927
San Augustine,1,1874
San Augustine,1,1881
San Augustine,2,1883
San Augustine,3,1904
San Augustine,4,1920
San Augustine,2,1902
San Augustine,2,1913
San Augustine,4,1891
San Augustine,2,1911
San Augustine,2,1923
San Augustine,1,1929
San Augustine,1,1863
San Augustine,1,1864
San Augustine,3,1909
San Augustine,2,1899
San Augustine,1,1900
San Augustine,5,1886
San Augustine,2,1847
San Augustine,1,1884
San Augustine,1,1896
San Augustine,2,1888
San Augustine,2,1892
San Augustine,1,1917
San Augustine,3,1919
San Augustine,4,1921
San Augustine,1,0
San Augustine,1,1907
San Augustine,2,1846
San Augustine,1,1852
San Augustine,1,1861
San Augustine,1,1862
San Augustine,1,1866
San Augustine,1,1880
San Augustine,2,1887
San Augustine,2,1924
San Augustine,1,1930
San Augustine,1,1931
San Augustine,2,1870
San Augustine,2,1901
San Augustine,1,1893
San Augustine,1,1897
San Augustine,1,1916
San Augustine,1,1922
San Felipe,1,-
San Felipe,1,1853
San Jacinto,86,-
San Jacinto,1,1911
San Jacinto,3,1895
San Jacinto,3,1913
San Jacinto,2,1926
San Jacinto,2,1927
San Jacinto,1,1888
San Jacinto,2,1882
San Jacinto,1,1871
San Jacinto,2,1885
San Jacinto,1,1892
San Jacinto,1,1894
San Jacinto,1,1898
San Jacinto,2,1901
San Jacinto,1,1912
San Jacinto,3,1914
San Jacinto,3,1890
San Jacinto,2,1896
San Jacinto,1,1897
San Jacinto,2,1902
San Jacinto,5,1906
San Jacinto,2,1908
San Jacinto,2,1921
San Jacinto,2,1880
San Jacinto,3,1884
San Jacinto,1,1905
San Jacinto,4,1925
San Jacinto,2,1929
San Jacinto,3,1916
San Jacinto,3,1928
San Jacinto,4,1915
San Jacinto,4,1899
San Jacinto,1,1900
San Jacinto,2,1903
San Jacinto,1,1904
San Jacinto,1,1909
San Jacinto,2,1920
San Jacinto,1,1879
San Jacinto,1,1881
San Jacinto,1,1883
San Jacinto,3,1918
San Jacinto,2,1922
San Jacinto,1,1907
San Jacinto,1,1924
San Patricio,115,-
San Patricio,1,1855
San Patricio,2,1856
San Patricio,1,1861
San Patricio,1,1863
San Patricio,3,1866
San Patricio,4,1907
San Patricio,5,1914
San Patricio,1,1897
San Patricio,3,1901
San Patricio,1,1906
San Patricio,3,1913
San Patricio,2,1922
San Patricio,2,1870
San Patricio,1,1846
San Patricio,4,1917
San Patricio,2,1893
San Patricio,3,1920
San Patricio,1,1926
San Patricio,2,1927
San Patricio,1,1871
San Patricio,7,1892
San Patricio,1,1898
San Patricio,4,1909
San Patricio,3,1911
San Patricio,3,1915
San Patricio,1,1929
San Patricio,1,1930
San Patricio,5,1891
San Patricio,2,1894
San Patricio,3,1895
San Patricio,1,1896
San Patricio,1,1899
San Patricio,1,1900
San Patricio,1,0
San Patricio,1,1923
San Patricio,3,1918
San Patricio,2,1925
San Patricio,2,1919
San Patricio,1,1910
San Patricio,1,1848
San Patricio,1,1850
San Patricio,1,1854
San Patricio,2,1862
San Patricio,1,1864
San Patricio,2,1868
San Patricio,2,1876
San Patricio,1,1879
San Patricio,2,1883
San Patricio,1,1886
San Patricio,1,1887
San Patricio,1,1908
San Patricio,2,1874
San Patricio,1,1888
San Patricio,1,1889
San Patricio,1,1890
San Patricio,1,1902
San Patricio,1,1903
San Patricio,2,1905
San Patricio,2,1928
San Patricio,1,1904
San Patricio,1,1924
San Saba,130,-
San Saba,3,1885
San Saba,3,1887
San Saba,1,1888
San Saba,4,1914
San Saba,5,1915
San Saba,2,1916
San Saba,1,1923
San Saba,2,1927
San Saba,1,1931
San Saba,4,1880
San Saba,5,1879
San Saba,1,0
San Saba,2,1891
San Saba,3,1912
San Saba,2,1921
San Saba,3,1922
San Saba,4,1926
San Saba,2,1905
San Saba,3,1892
San Saba,3,1893
San Saba,3,1894
San Saba,5,1898
San Saba,5,1900
San Saba,1,1904
San Saba,3,1906
San Saba,5,1909
San Saba,3,1920
San Saba,2,1897
San Saba,3,1907
San Saba,1,1910
San Saba,3,1911
San Saba,1,1918
San Saba,1,1928
San Saba,2,1861
San Saba,1,1869
San Saba,1,1871
San Saba,4,1878
San Saba,1,1890
San Saba,1,1896
San Saba,1,1882
San Saba,2,1913
San Saba,1,1924
San Saba,1,1902
San Saba,1,1908
San Saba,2,1899
San Saba,1,1917
San Saba,1,1919
San Saba,1,1925
San Saba,2,1884
San Saba,1,1875
San Saba,3,1877
San Saba,1,1881
San Saba,1,1886
San Saba,1,1857
San Saba,1,1862
San Saba,1,1863
San Saba,1,1864
San Saba,1,1873
San Saba,1,1874
San Saba,1,1883
San Saba,1,1889
San Saba,1,1929
San Saba,1,1930
San Saba,1,1901
Schleicher,15,-
Schleicher,1,1895
Schleicher,2,1904
Schleicher,1,1909
Schleicher,1,1916
Schleicher,1,1928
Schleicher,1,1888
Schleicher,1,1915
Schleicher,1,1900
Schleicher,1,1910
Schleicher,1,1898
Schleicher,1,1914
Schleicher,1,1907
Schleicher,1,1924
Schleicher,1,1892
Scurry,97,-
Scurry,3,1894
Scurry,2,1895
Scurry,3,1903
Scurry,6,1907
Scurry,3,1911
Scurry,2,1913
Scurry,2,1915
Scurry,3,1918
Scurry,2,1928
Scurry,2,1930
Scurry,3,1902
Scurry,2,1904
Scurry,6,1908
Scurry,2,1912
Scurry,5,1898
Scurry,2,1910
Scurry,2,1926
Scurry,4,1893
Scurry,4,1890
Scurry,5,1901
Scurry,1,1921
Scurry,1,1925
Scurry,3,1927
Scurry,1,1892
Scurry,3,1909
Scurry,3,1914
Scurry,2,1920
Scurry,2,1922
Scurry,3,1924
Scurry,1,1929
Scurry,2,1899
Scurry,5,1906
Scurry,3,1891
Scurry,1,1916
Scurry,1,1883
Scurry,1,1885
Scurry,1,1931
Shackelford,66,-
Shackelford,2,1876
Shackelford,1,1877
Shackelford,1,1878
Shackelford,2,1880
Shackelford,1,1882
Shackelford,2,1886
Shackelford,3,1889
Shackelford,2,1893
Shackelford,2,1897
Shackelford,3,1906
Shackelford,4,1923
Shackelford,2,1879
Shackelford,1,1869
Shackelford,1,1870
Shackelford,1,1872
Shackelford,1,1881
Shackelford,2,1883
Shackelford,2,1885
Shackelford,4,1890
Shackelford,1,1907
Shackelford,1,1908
Shackelford,2,1909
Shackelford,1,1913
Shackelford,1,1917
Shackelford,1,1918
Shackelford,1,1919
Shackelford,2,1924
Shackelford,2,1884
Shackelford,1,1925
Shackelford,1,1927
Shackelford,1,1929
Shackelford,1,1892
Shackelford,1,1894
Shackelford,1,1915
Shackelford,1,1900
Shackelford,1,1903
Shackelford,1,1904
Shackelford,1,1887
Shackelford,1,1888
Shackelford,1,1891
Shackelford,1,1905
Shackelford,1,1910
Shackelford,1,1928
Shackelford,2,1930
Shelby,350,-
Shelby,4,1889
Shelby,12,1890
Shelby,8,1892
Shelby,1,1896
Shelby,12,1899
Shelby,13,1902
Shelby,11,1904
Shelby,10,1907
Shelby,4,1847
Shelby,3,1851
Shelby,3,1880
Shelby,7,1886
Shelby,4,1893
Shelby,2,1872
Shelby,3,1876
Shelby,5,1848
Shelby,6,1852
Shelby,3,1853
Shelby,6,1854
Shelby,2,1858
Shelby,3,1859
Shelby,7,1860
Shelby,2,1861
Shelby,4,1867
Shelby,3,1868
Shelby,1,1873
Shelby,4,1875
Shelby,4,1877
Shelby,3,1878
Shelby,3,1879
Shelby,4,1882
Shelby,4,1885
Shelby,16,1906
Shelby,4,1866
Shelby,3,1871
Shelby,5,1874
Shelby,7,1884
Shelby,9,1897
Shelby,4,1898
Shelby,6,1905
Shelby,2,1911
Shelby,5,1914
Shelby,3,1923
Shelby,2,1929
Shelby,5,1912
Shelby,8,1915
Shelby,6,1862
Shelby,5,1894
Shelby,6,1895
Shelby,8,1901
Shelby,6,1900
Shelby,10,1903
Shelby,3,1908
Shelby,4,1910
Shelby,4,1916
Shelby,3,1918
Shelby,7,1887
Shelby,3,1888
Shelby,6,1891
Shelby,1,1909
Shelby,2,1926
Shelby,1,1928
Shelby,1,1930
Shelby,1,1863
Shelby,1,1869
Shelby,5,1917
Shelby,2,1921
Shelby,3,1924
Shelby,2,1870
Shelby,4,1920
Shelby,2,1922
Shelby,1,1931
Shelby,2,1846
Shelby,1,1857
Shelby,2,1864
Shelby,1,0
Shelby,1,1881
Shelby,2,1919
Shelby,1,1913
Shelby,1,1925
Shelby,1,1850
Shelby,1,1856
Sherman,26,-
Sherman,1,1889
Sherman,2,1904
Sherman,1,1888
Sherman,1,1890
Sherman,1,1891
Sherman,1,1892
Sherman,1,1893
Sherman,1,1897
Sherman,1,1898
Sherman,1,1903
Sherman,2,1909
Sherman,1,1910
Sherman,1,1905
Sherman,1,1914
Sherman,1,1916
Sherman,1,1917
Sherman,1,1929
Sherman,1,1931
Sherman,1,1901
Sherman,1,1902
Sherman,1,1912
Sherman,1,1913
Sherman,1,1923
Sherman,1,1895
Smith,313,-
Smith,6,1858
Smith,7,1870
Smith,7,1888
Smith,10,1899
Smith,6,1902
Smith,4,1915
Smith,1,1919
Smith,1,1929
Smith,2,0
Smith,4,1886
Smith,5,1900
Smith,6,1852
Smith,5,1855
Smith,8,1879
Smith,1,1885
Smith,8,1890
Smith,3,1883
Smith,3,1884
Smith,3,1887
Smith,10,1897
Smith,2,1908
Smith,2,1914
Smith,3,1923
Smith,1,1928
Smith,4,1851
Smith,2,1891
Smith,5,1894
Smith,5,1903
Smith,4,1853
Smith,3,1859
Smith,3,1904
Smith,6,1871
Smith,5,1872
Smith,7,1880
Smith,6,1898
Smith,2,1906
Smith,3,1849
Smith,4,1850
Smith,12,1861
Smith,5,1896
Smith,8,1892
Smith,5,1860
Smith,4,1862
Smith,6,1866
Smith,7,1867
Smith,9,1873
Smith,1,1875
Smith,6,1876
Smith,8,1877
Smith,7,1878
Smith,7,1901
Smith,2,1918
Smith,1,1920
Smith,2,1854
Smith,6,1856
Smith,2,1881
Smith,3,1889
Smith,5,1857
Smith,5,1865
Smith,6,1874
Smith,3,1913
Smith,3,1925
Smith,3,1893
Smith,3,1868
Smith,2,1847
Smith,4,1882
Smith,1,1869
Smith,1,1848
Smith,2,1895
Smith,1,1905
Smith,1,1911
Smith,1,1864
Smith,2,1912
Smith,1,1922
Smith,1,1930
Somervell,57,-
Somervell,2,1876
Somervell,2,1881
Somervell,2,1883
Somervell,1,1885
Somervell,3,1893
Somervell,3,1895
Somervell,2,1900
Somervell,1,1903
Somervell,1,1905
Somervell,1,1908
Somervell,2,1909
Somervell,3,1904
Somervell,2,1910
Somervell,1,1914
Somervell,2,1922
Somervell,1,1879
Somervell,1,1882
Somervell,1,1887
Somervell,3,1897
Somervell,2,1913
Somervell,3,1925
Somervell,1,1891
Somervell,2,1901
Somervell,1,1892
Somervell,2,1894
Somervell,1,1896
Somervell,1,1898
Somervell,2,1899
Somervell,2,1906
Somervell,1,1920
Somervell,1,1926
Somervell,1,1927
Somervell,1,1928
Somervell,1,1907
Somervell,1,1916
Starr,100,-
Starr,3,1906
Starr,3,1910
Starr,2,1913
Starr,2,1894
Starr,2,1901
Starr,2,1904
Starr,4,1907
Starr,1,1931
Starr,3,1928
Starr,1,1887
Starr,2,1898
Starr,3,1902
Starr,2,1908
Starr,3,1897
Starr,4,1909
Starr,4,1923
Starr,1,1912
Starr,2,1915
Starr,2,1881
Starr,2,1917
Starr,1,1929
Starr,2,1892
Starr,1,1886
Starr,1,1896
Starr,1,1900
Starr,1,1895
Starr,1,1905
Starr,1,1924
Starr,2,1849
Starr,2,1853
Starr,2,1854
Starr,1,1855
Starr,1,1856
Starr,2,1861
Starr,3,1866
Starr,1,1874
Starr,1,1882
Starr,3,1883
Starr,1,1885
Starr,3,1890
Starr,1,1893
Starr,3,1911
Starr,1,1850
Starr,1,1852
Starr,2,1873
Starr,1,1875
Starr,3,1899
Starr,1,1919
Starr,1,1921
Starr,2,1922
Starr,2,1918
Starr,1,1914
Starr,1,1916
Starr,1,1925
Stephens,146,-
Stephens,1,1915
Stephens,1,1876
Stephens,4,1879
Stephens,4,1880
Stephens,2,1882
Stephens,2,1890
Stephens,4,1893
Stephens,3,1895
Stephens,2,1898
Stephens,2,1901
Stephens,2,1902
Stephens,4,1905
Stephens,1,1913
Stephens,2,1919
Stephens,16,1920
Stephens,6,1924
Stephens,7,1925
Stephens,2,1928
Stephens,2,1929
Stephens,4,1877
Stephens,1,1881
Stephens,2,1888
Stephens,3,1889
Stephens,1,1892
Stephens,2,1896
Stephens,5,1900
Stephens,3,1906
Stephens,3,1918
Stephens,9,1921
Stephens,1,1926
Stephens,2,1878
Stephens,2,1885
Stephens,2,1891
Stephens,1,1903
Stephens,3,1911
Stephens,6,1922
Stephens,2,1907
Stephens,4,1904
Stephens,2,1914
Stephens,5,1923
Stephens,2,1894
Stephens,1,1909
Stephens,3,1910
Stephens,1,1927
Stephens,1,1917
Stephens,1,0
Stephens,2,1887
Stephens,1,1908
Stephens,2,1884
Stephens,1,1883
Stephens,1,1897
Sterling,25,-
Sterling,2,1906
Sterling,2,1912
Sterling,1,1923
Sterling,1,1899
Sterling,3,1898
Sterling,1,1895
Sterling,2,1904
Sterling,2,1905
Sterling,1,1911
Sterling,1,1896
Sterling,2,1897
Sterling,1,1892
Sterling,1,1891
Sterling,1,1894
Sterling,1,1902
Sterling,1,0
Sterling,1,1917
Sterling,1,1920
Stonewall,71,-
Stonewall,3,1889
Stonewall,3,1893
Stonewall,1,1899
Stonewall,1,1902
Stonewall,1,1913
Stonewall,1,1919
Stonewall,2,1929
Stonewall,5,1908
Stonewall,2,1909
Stonewall,4,1914
Stonewall,1,1915
Stonewall,3,1907
Stonewall,3,1890
Stonewall,3,1891
Stonewall,2,1917
Stonewall,1,1886
Stonewall,4,1901
Stonewall,1,1903
Stonewall,6,1910
Stonewall,2,1923
Stonewall,2,1924
Stonewall,1,1931
Stonewall,2,1905
Stonewall,1,1900
Stonewall,2,1904
Stonewall,3,1918
Stonewall,2,1911
Stonewall,1,1925
Stonewall,1,1926
Stonewall,1,1906
Stonewall,1,1892
Stonewall,1,1895
Stonewall,1,1920
Stonewall,1,0
Stonewall,2,1887
Sutton,15,-
Sutton,2,1927
Sutton,1,1930
Sutton,1,1896
Sutton,1,1899
Sutton,1,1911
Sutton,1,1915
Sutton,2,1890
Sutton,1,1891
Sutton,1,1897
Sutton,1,1906
Sutton,1,1909
Sutton,1,1913
Sutton,1,1918
Swisher,78,-
Swisher,1,1890
Swisher,5,1892
Swisher,4,1910
Swisher,3,1895
Swisher,4,1899
Swisher,5,1893
Swisher,2,1894
Swisher,3,1896
Swisher,4,1898
Swisher,3,1900
Swisher,2,1901
Swisher,2,1902
Swisher,2,1906
Swisher,5,1891
Swisher,3,1907
Swisher,4,1914
Swisher,2,1923
Swisher,2,1929
Swisher,3,1908
Swisher,1,1897
Swisher,2,1913
Swisher,4,1904
Swisher,1,1905
Swisher,1,1887
Swisher,1,1889
Swisher,1,1917
Swisher,1,1918
Swisher,1,1924
Swisher,3,1909
Swisher,1,1931
Swisher,2,1903
Tarrant,358,-
Tarrant,12,1882
Tarrant,10,1888
Tarrant,12,1897
Tarrant,7,1905
Tarrant,8,1914
Tarrant,4,1918
Tarrant,10,1877
Tarrant,10,1886
Tarrant,11,1889
Tarrant,8,1893
Tarrant,2,1913
Tarrant,4,1922
Tarrant,5,1858
Tarrant,9,1862
Tarrant,8,1861
Tarrant,5,1866
Tarrant,8,1890
Tarrant,7,1899
Tarrant,6,1906
Tarrant,5,1909
Tarrant,2,1910
Tarrant,5,1921
Tarrant,8,1883
Tarrant,2,1916
Tarrant,4,1920
Tarrant,3,0
Tarrant,11,1898
Tarrant,5,1907
Tarrant,6,1881
Tarrant,9,1884
Tarrant,6,1891
Tarrant,6,1904
Tarrant,2,1903
Tarrant,3,1912
Tarrant,2,1851
Tarrant,1,1852
Tarrant,1,1854
Tarrant,3,1856
Tarrant,4,1857
Tarrant,6,1860
Tarrant,1,1863
Tarrant,7,1873
Tarrant,7,1875
Tarrant,6,1876
Tarrant,9,1878
Tarrant,5,1902
Tarrant,8,1894
Tarrant,5,1900
Tarrant,4,1880
Tarrant,5,1892
Tarrant,2,1911
Tarrant,2,1925
Tarrant,4,1874
Tarrant,2,1871
Tarrant,5,1901
Tarrant,7,1887
Tarrant,5,1923
Tarrant,3,1895
Tarrant,5,1859
Tarrant,1,1865
Tarrant,2,1867
Tarrant,3,1868
Tarrant,2,1869
Tarrant,1,1885
Tarrant,2,1896
Tarrant,5,1879
Tarrant,1,1926
Tarrant,2,1927
Tarrant,1,1864
Tarrant,1,1919
Tarrant,1,1872
Tarrant,1,1924
Tarrant,1,1928
Tarrant,1,1915
Tarrant,1,1917
Taylor,174,-
Taylor,2,1881
Taylor,3,1882
Taylor,4,1884
Taylor,4,1889
Taylor,9,1910
Taylor,6,1914
Taylor,1,1923
Taylor,3,1900
Taylor,7,1907
Taylor,9,1909
Taylor,6,1905
Taylor,6,1906
Taylor,7,1908
Taylor,2,1912
Taylor,4,1916
Taylor,3,1917
Taylor,2,1924
Taylor,2,1915
Taylor,2,1879
Taylor,1,1878
Taylor,5,1883
Taylor,4,1885
Taylor,2,1890
Taylor,6,1894
Taylor,3,1919
Taylor,2,1921
Taylor,4,1926
Taylor,1,1928
Taylor,4,1930
Taylor,3,1903
Taylor,8,1901
Taylor,3,1913
Taylor,1,1886
Taylor,2,1888
Taylor,3,1893
Taylor,4,1897
Taylor,1,1902
Taylor,3,1899
Taylor,2,1877
Taylor,4,1911
Taylor,2,1880
Taylor,5,1904
Taylor,4,1920
Taylor,5,1922
Taylor,2,1927
Taylor,2,1892
Taylor,1,1895
Taylor,1,1898
Taylor,2,1925
Taylor,2,1918
Terrell,14,-
Terrell,2,1914
Terrell,1,1910
Terrell,1,1911
Terrell,1,1918
Terrell,1,1919
Terrell,1,1920
Terrell,1,1906
Terrell,1,1916
Terrell,1,1921
Terrell,2,1929
Terrell,1,1912
Terrell,1,1915
Terry,48,-
Terry,2,1903
Terry,3,1904
Terry,2,1906
Terry,2,1909
Terry,3,1911
Terry,2,1916
Terry,2,1917
Terry,3,1918
Terry,2,1921
Terry,2,1923
Terry,2,1924
Terry,2,1929
Terry,1,1931
Terry,2,1907
Terry,2,1908
Terry,2,1926
Terry,2,1927
Terry,1,1928
Terry,2,1902
Terry,1,1905
Terry,1,1910
Terry,1,1912
Terry,2,1922
Terry,1,1914
Terry,1,1920
Terry,2,1925
Throckmorton,49,-
Throckmorton,1,1860
Throckmorton,1,1898
Throckmorton,2,1901
Throckmorton,3,1902
Throckmorton,4,1905
Throckmorton,1,1910
Throckmorton,3,1912
Throckmorton,2,1920
Throckmorton,1,1922
Throckmorton,1,1900
Throckmorton,2,1921
Throckmorton,3,1927
Throckmorton,1,1930
Throckmorton,1,1877
Throckmorton,1,1903
Throckmorton,2,1907
Throckmorton,1,1909
Throckmorton,1,1911
Throckmorton,1,1916
Throckmorton,1,1924
Throckmorton,1,1931
Throckmorton,2,1879
Throckmorton,1,1881
Throckmorton,1,1887
Throckmorton,1,1889
Throckmorton,1,1894
Throckmorton,1,1896
Throckmorton,1,1915
Throckmorton,1,1918
Throckmorton,1,1919
Throckmorton,1,1906
Throckmorton,1,1908
Throckmorton,1,1913
Throckmorton,1,1917
Throckmorton,1,1929
Titus,235,-
Titus,2,1885
Titus,2,0
Titus,2,1888
Titus,5,1891
Titus,8,1896
Titus,10,1901
Titus,3,1889
Titus,6,1890
Titus,5,1894
Titus,4,1903
Titus,5,1905
Titus,2,1906
Titus,3,1910
Titus,8,1893
Titus,6,1857
Titus,3,1887
Titus,4,1870
Titus,4,1877
Titus,5,1880
Titus,1,1914
Titus,1,1919
Titus,1,1921
Titus,2,1922
Titus,1,1926
Titus,3,1930
Titus,1,1884
Titus,2,1892
Titus,3,1900
Titus,3,1902
Titus,3,1847
Titus,6,1848
Titus,4,1852
Titus,4,1854
Titus,6,1859
Titus,4,1860
Titus,9,1861
Titus,7,1862
Titus,2,1863
Titus,3,1865
Titus,8,1866
Titus,5,1868
Titus,7,1874
Titus,3,1876
Titus,2,1858
Titus,2,1856
Titus,2,1878
Titus,3,1881
Titus,3,1882
Titus,1,1883
Titus,3,1886
Titus,2,1895
Titus,1,1849
Titus,4,1850
Titus,3,1867
Titus,2,1869
Titus,2,1872
Titus,3,1875
Titus,4,1899
Titus,2,1897
Titus,1,1904
Titus,1,1851
Titus,1,1855
Titus,1,1864
Titus,2,1871
Titus,3,1898
Titus,3,1907
Titus,2,1908
Titus,3,1913
Titus,1,1923
Titus,1,1873
Titus,1,1924
Tomgreen,116,-
Tomgreen,1,1875
Tomgreen,1,1877
Tomgreen,3,1881
Tomgreen,2,1907
Tomgreen,9,1885
Tomgreen,3,0
Tomgreen,1,1887
Tomgreen,3,1908
Tomgreen,3,1913
Tomgreen,3,1920
Tomgreen,4,1889
Tomgreen,6,1890
Tomgreen,2,1899
Tomgreen,2,1914
Tomgreen,2,1917
Tomgreen,2,1931
Tomgreen,2,1891
Tomgreen,5,1886
Tomgreen,2,1880
Tomgreen,2,1882
Tomgreen,4,1883
Tomgreen,4,1884
Tomgreen,4,1909
Tomgreen,3,1912
Tomgreen,1,1915
Tomgreen,2,1919
Tomgreen,2,1894
Tomgreen,1,1897
Tomgreen,2,1921
Tomgreen,4,1910
Tomgreen,8,1888
Tomgreen,4,1893
Tomgreen,3,1902
Tomgreen,3,1922
Tomgreen,1,1924
Tomgreen,1,1925
Tomgreen,2,1926
Tomgreen,1,1929
Tomgreen,1,1900
Tomgreen,1,1901
Tomgreen,2,1927
Tomgreen,2,1906
Tomgreen,1,1916
Tomgreen,1,1895
Travis,304,-
Travis,5,1876
